epoch,label_percent,labeled_samples,unlabeled_samples,loss,sup_loss,lv_loss,dice,iou,val_model_source,val_loss,val_sup_loss,val_lv_loss,val_dice,val_iou,val_dice_student,val_iou_student,val_dice_ema,val_iou_ema,train_pseudo_valid_ratio,epi_bank_size
78,100.0,5716,0,0.06891721430853759,0.06891721430853759,0.0,0.9165119479099909,0.8526009122530619,ema,0.22047941603595514,0.22047941603595514,0.0,0.8269936021096728,0.7335539843920981,0.8221443808103792,0.7269293387675302,0.8269936021096728,0.7335539843920981,0.0,0
79,100.0,5716,0,0.06870746562600802,0.06870746562600802,0.0,0.9141855090856552,0.8478191296259562,ema,0.22152610361951477,0.22152610361951477,0.0,0.8268417819468936,0.7333337066889309,0.8198518424371142,0.7235357461065742,0.8268417819468936,0.7333337066889309,0.0,0
80,100.0,5716,0,0.06695930576524255,0.06695930576524255,0.0,0.9198479503393173,0.856908400853475,ema,0.22248057693639278,0.22248057693639278,0.0,0.826513103499456,0.7329324119736716,0.82161350513856,0.7259162226033594,0.826513103499456,0.7329324119736716,0.0,0
81,100.0,5716,0,0.06633252783694081,0.06633252783694081,0.0,0.9185736080010732,0.8559988488753637,ema,0.22352607611845723,0.22352607611845723,0.0,0.8262428758109341,0.7325928373884036,0.8231628240614691,0.7282059658149308,0.8262428758109341,0.7325928373884036,0.0,0
82,100.0,5716,0,0.06553550601505034,0.06553550601505034,0.0,0.9099619537591934,0.8436871320009232,ema,0.22451618726725675,0.22451618726725675,0.0,0.8260124920964491,0.7322745673134246,0.8209574056973067,0.7259216870437393,0.8260124920964491,0.7322745673134246,0.0,0
83,100.0,5716,0,0.06463935711114101,0.06463935711114101,0.0,0.920189286271731,0.858548641204834,ema,0.22547296068107772,0.22547296068107772,0.0,0.8257638044170436,0.7319683172721142,0.8224239456561832,0.72779949250298,0.8257638044170436,0.7319683172721142,0.0,0
84,100.0,5716,0,0.06368671794676914,0.06368671794676914,0.0,0.9259127030769984,0.8663437714179357,ema,0.22642589752035094,0.22642589752035094,0.0,0.8255164631602646,0.73164704965494,0.8210688604601118,0.7255643632880785,0.8255164631602646,0.73164704965494,0.0,0
85,100.0,5716,0,0.06330308284839438,0.06330308284839438,0.0,0.922794833779335,0.861917515595754,ema,0.2273402805925667,0.2273402805925667,0.0,0.8253155239734556,0.7313448040113323,0.8233964376052498,0.7284414918377652,0.8253155239734556,0.7313448040113323,0.0,0
86,100.0,5716,0,0.06258612873251211,0.06258612873251211,0.0,0.9254374106725057,0.8665251284837723,ema,0.22844650189179153,0.22844650189179153,0.0,0.8249727923858408,0.7309366035411373,0.8189361422857762,0.7239159197136603,0.8249727923858408,0.7309366035411373,0.0,0
87,100.0,5716,0,0.06261811340904103,0.06261811340904103,0.0,0.925040935476621,0.8656190385421118,ema,0.22944090519024826,0.22944090519024826,0.0,0.8247235167101599,0.7306118773112688,0.8198158551630563,0.7245247608886223,0.8247235167101599,0.7306118773112688,0.0,0
88,100.0,5716,0,0.06173088056082166,0.06173088056082166,0.0,0.9191712935765585,0.8582374354203542,ema,0.23036875499137388,0.23036875499137388,0.0,0.8244854666871404,0.7302681365740558,0.8200302370116792,0.7249146457983114,0.8244854666871404,0.7302681365740558,0.0,0
89,100.0,5716,0,0.061450528636491496,0.061450528636491496,0.0,0.9294494539499283,0.872246672709783,ema,0.23121857375135949,0.23121857375135949,0.0,0.8241826918593981,0.7298657668479428,0.8204509654689118,0.7255268740937625,0.8241826918593981,0.7298657668479428,0.0,0
90,100.0,5716,0,0.060246011252676306,0.060246011252676306,0.0,0.9261573155721029,0.867830440402031,ema,0.23211693595847188,0.23211693595847188,0.0,0.8239322784816243,0.7295299502750474,0.8232372762274291,0.7282600781148426,0.8239322784816243,0.7295299502750474,0.0,0
91,100.0,5716,0,0.060171961492999304,0.060171961492999304,0.0,0.9289181530475616,0.8719481080770493,ema,0.232811260298468,0.232811260298468,0.0,0.823804566207843,0.7292993956299576,0.8219478201665938,0.7268296012184351,0.823804566207843,0.7292993956299576,0.0,0
92,100.0,5716,0,0.05973554860446706,0.05973554860446706,0.0,0.9280278086662292,0.8702099422613779,ema,0.23361482088010238,0.23361482088010238,0.0,0.823620367333804,0.7290247751333399,0.8214993851430105,0.7262005405129045,0.823620367333804,0.7290247751333399,0.0,0
93,100.0,5716,0,0.05956030755652396,0.05956030755652396,0.0,0.9289380510648092,0.8724976927042007,ema,0.2343562699390342,0.2343562699390342,0.0,0.8234720488709115,0.7288143550957559,0.8226489356717003,0.7272067158434089,0.8234720488709115,0.7288143550957559,0.0,0
94,100.0,5716,0,0.059466075797320744,0.059466075797320744,0.0,0.9319013357162476,0.8759611696004868,ema,0.2349907008708149,0.2349907008708149,0.0,0.8233068467354424,0.7285806135000091,0.8221846340501784,0.7270197087939257,0.8233068467354424,0.7285806135000091,0.0,0
95,100.0,5716,0,0.059505597755895645,0.059505597755895645,0.0,0.9220210065444311,0.8606401135524114,ema,0.23548227400526123,0.23548227400526123,0.0,0.8231557429963012,0.7283741326245334,0.8221325016755837,0.7269833729849402,0.8231557429963012,0.7283741326245334,0.0,0
96,100.0,5716,0,0.059165394859773485,0.059165394859773485,0.0,0.9296533813079199,0.8732888847589493,ema,0.23591545750787826,0.23591545750787826,0.0,0.8230667746592603,0.7282408057100044,0.8218672454899387,0.7265312488134129,0.8230667746592603,0.7282408057100044,0.0,0
97,100.0,5716,0,0.05960936172131719,0.05960936172131719,0.0,0.925957923134168,0.8665147423744202,student,0.23793758444639249,0.23793758444639249,0.0,0.8231491951612094,0.7282639165038075,0.8231491951612094,0.7282639165038075,0.8229628644930558,0.728095521745021,0.0,0
98,100.0,5716,0,0.05877247115586723,0.05877247115586723,0.0,0.9285263121128082,0.872397909561793,ema,0.23674713264944838,0.23674713264944838,0.0,0.8228310616471869,0.7279278090819351,0.8225044973502216,0.7274627727257613,0.8228310616471869,0.7279278090819351,0.0,0
99,100.0,5716,0,0.0586455902032679,0.0586455902032679,0.0,0.927288810412089,0.8684254139661789,ema,0.23710684932929973,0.23710684932929973,0.0,0.8227598204989797,0.7278330656012261,0.8218894931217271,0.7266473855648615,0.8227598204989797,0.7278330656012261,0.0,0
100,100.0,5716,0,0.05904665620550097,0.05904665620550097,0.0,0.9312692185242971,0.8753336717685064,ema,0.23743394512534557,0.23743394512534557,0.0,0.8226748920554794,0.7277228380934686,0.8221723639606345,0.7270828124273899,0.8226748920554794,0.7277228380934686,0.0,0
